COURSE,Danish title,Point( ECTS ),Language of instruction,Evaluation,Location,Course type,Type of assessment,Aid,Duration of Course,Schedule,Study lines,Recommended Academic prerequisites,Academic prerequisites,Mandatory Prerequisites,General course objectives,Learning objectives,Content,Remarks,Highlighted Message,Last updated,Scope and form,Exam duration,Home page,Previous Course,Registration Sign up,Not applicable together with,Green challenge participation,Department,Department involved,External Institution,Date of examination,Responsible,Course co-responsible,Institute,Main responsible name,Main responsible pic,Co responsible name 1,Co responsible pic 1,Co responsible name 2,Co responsible pic 2,Co responsible name 3,Co responsible pic 3,Co responsible name 4,Co responsible pic 4
41659,Materialelære for Produktion og Konstruktion,5,Danish,"7 step scale , internal examiner",Campus Lyngby,BSc,Written examination and reports  Written examination (70%) and assessment of project work including presentation (30%).,All Aid,13 weeks,Spring F1B (Thurs 13-17),[ ],,,,"Whether choosing a material to make tennis rackets, contact lenses, or jet engines, always the material’s properties are essential both in relation to the application and the manuafcturing process of an industrial product. This course provides a broad general knowledge on materials and considers environmental sustainability for materials selection and applications. Furthermore, it will inspire some students to continue with specialized studies within materials engineering. The course aims to give an understanding of the characteristics of the various types of materials and their potential applications. The basis for such understanding is obtained by focusing on the relationship between the internal structure of materials and related properties of metals, polymers, ceramics and composites. ","A student who has met the objectives of the course will be able to:<br />- identify the main classes of materials (metals, polymers, ceramics)<br />- describe principal types of bonding for different materials classes<br />- recognize and identify crystal lattices in metals and simple ceramics<br />- distinguish between the main types of polymers<br />- explain main characteristics of ceramic materials<br />- interpret simple binary phase diagrams for metallic alloys<br />- calculate the phase fractions in binary alloys under equilibrium conditions<br />- differentiate between elastic and plastic behavior of metals, ceramics and polymers and relate it to the material's internal structure<br />- select strengthening mechanisms for metals and alloys<br />- suggest heat treatment of steel for tailoring mechanical properties of steel<br />- analyze mechanical failure of metallic materials<br />- select suitable materials for industrial products based on their properties and product demands.</li></ul>","The course covers materials in general, but with main emphasis on metallic materials. Polymers, ceramics, and composites supplement. We focus on the interrelation in structure and properties of materials as well as processing and synthesis. The course content includes: i) Basic concepts: atomic bonds, crystal structure, lattice defects, amorphous and semi-crystalline materials. ii) Microstructure: Phase equilibria and phase diagrams, phase transformations. iii) Mechanical Properties and degradation. ",The course includes project work with poster preparation and presentations which contribute to the final grade. ,"Due to Covid-19, the written exam for the Summer of 2021 will be held as an online exam from home with all aids and open internet. <br /> The course is a basic Materials Science course dedicated to students from the Bachelor program in Mechanical Engineering at DTU.","07. maj, 2020",The teaching is based on active participation of students in group work. There will be introductory and summing up lectures. Project work and presentations.,4 hours,,,At the Studyplanner,41650/­41657/­41681/­41683/­41686/­41680.41684,"This course gives the student an opportunity to prepare a project that may participate in DTU's Study Conference on sustainability, climate technology, and the environment (GRØN DYST). More information http://www.groendyst.dtu.dk/english",41 Department of Mechanical Engineering,,,"F1B, Presentation takes place in the last lesson.","Karen Pantleon , Lyngby Campus, Building 425, Ph. (+45) 4525 2207 , kpa@mek.dtu.dk","Grethe Winther , Lyngby Campus, Building 425, Ph. (+45) 4525 4755 , grwi@mek.dtu.dk",,Karen Pantleon,https://www.dtubasen.dtu.dk/showimage.aspx?id=9543,Grethe Winther,https://www.dtubasen.dtu.dk/showimage.aspx?id=38386,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
41661,Metallære,5,English,"7 step scale , internal examiner",Campus Lyngby,MScOffered as a single course,Written examination and reports  examination (60%) and assessment of one report (40%).,No Aid,13 weeks,Autumn E1A (Mon 8-12),[ ],,,,"The course will enable the students to relate properties and performance of metals and alloys to their internal structure (from atomic to macro scale), resulting from synthesis and subsequent (post-)processing/heat treatment. The course emphasizes the relation between process–microstructure–properties–performance of metallic materials and deals with both ferrous (steels) and non-ferrous (e.g. light-weight) metals and alloys. ",A student who has met the objectives of the course will be able to:<br />- relate phase diagrams and basic diffusion phenomena to the microstructure of metals and alloys<br />- recognize the importance of solid state phase transformations to tailor the microstructure and properties of metallic materials<br />- explain the influence of processing and post-processing treatment (e.g. heat treatment) on the microstructure and related properties of metals and alloys<br />- evaluate mechanical properties and performance<br />- identify strengthening mechanisms to improve the mechanical behavior of metals and alloys<br />- classify degradation of materials properties through mechanical interaction with the environment<br />- select standard metallographic methods and mechanical testing to investigate microstructure and properties of metals and alloys for failure analysis of an industrial product<br />- select relevant literature from international journals and present a report including oral presentation.</li></ul>,"Crystal structures and crystal lattice imperfections. Basic diffusion theory. Technologically relevant binary phase diagrams and transformation diagrams. Materials processing including heat treatment of ferrous and non-ferrous metals. Mechanical properties and strengthening mechanisms. Recovery, recrystallization and grain growth. Degradation and failure including fatigue and creep. Materials characterization. <br /> The scientific, technological and engineering contents of the course will be taught by means of lectures combined with group work on exercises of praxis relevance. <br /> The course provides insights into current research work as well as working routines in industry. ",None,"Due to Covid-19, the written exam for the Winter of 2020 will be held as an online exam from home.","07. maj, 2020","lectures, group work.",4 hours,,,At the Studyplanner,,,41 Department of Mechanical Engineering,,,E1A,"Karen Pantleon , Lyngby Campus, Building 425, Ph. (+45) 4525 2207 , kpa@mek.dtu.dk","Marcel A. J. Somers , Lyngby Campus, Building 425, Ph. (+45) 4525 2250 , somers@mek.dtu.dk",,Karen Pantleon,https://www.dtubasen.dtu.dk/showimage.aspx?id=9543,Marcel Adrianus Johannes Somers,https://www.dtubasen.dtu.dk/showimage.aspx?id=3511,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
41662,Fysisk metallurgi,5,English,"7 step scale , external examiner",Campus Lyngby,MScOffered as a single course,Oral examination  The examination starts with the presentation of the contents of a scientific article that is directly relevant for the course contents. Hereafter a discussion is started betweeen the student and examiners where all contents of the course can be included.,All Aid,13 weeks,Autumn E2B (Thurs 8-12),[ ],,,,"By means of advanced teaching and self-education in the fundamentals of the physical, physical-chemical and physical-mechanical metallurgy, the student will be able to understand the (trans)formation of the microstructure of metals in metallurgical processes for metallic crystalline and amorphous materials. ","A student who has met the objectives of the course will be able to:<br />- evaluate the impact of mechanical, chemical and thermal mechanisms on microstructure evolution in metals and alloys<br />- explain the construction of phase diagrams in terms of the thermodynamic principles, i.e. Gibbs energy curves<br />- reproduce the principles of diffusion (driving force and its mechanisms) in binary systems<br />- predict single crystal deformation and lattice rotations<br />- model work-hardening stages in correlation with the deformation-induced microstructures<br />- analyze interactions between dislocations and other lattice defects based on their stress fields<br />- apply binary phase diagrams to interpret microstructure changes in metals and alloys<br />- explain the various stages of phase transformations in terms of the thermodynamic and kinetic principles<br />- explain the difference between diffusion controlled, interface controlled and martensitic phase transformations<br />- assess the effect of microstructural restoration mechanisms on the strength of metals and alloys<br />- analyze a recent scientific metallurgical article by application of the course contents and identify the principal mechanisms responsible for microstructure evolution<br />- defend a scientific interpretation against an alternative interpretation in a oral discussion</li></ul>","Thermodynamic and kinetic basis for phase transformations in metallic materials. Distinction is made between martensitic, diffusion controlled and interface controlled phase transformations. Thermodynamic background for phase diagrams; energy contribution of point defects, interfaces and strain, plastic deformation and slip, dislocation-defect interaction and strengthening/hardening, microstructure evolution during plastic deformation and annealing. The contents of the course are adapted after consultation of the participating students and through individual literature investigation. Active discussions on various scientific interpretations are part of the teaching form. ",None,None,"07. maj, 2020","Lectures, literature search, self study, scientific discussion",40 minutes,,41664 and 41665,At the Studyplanner,41664/41665  Course contents were formerly part of 41664 and 41665,,41 Department of Mechanical Engineering,,,E2B,"Marcel A. J. Somers , Lyngby Campus, Building 425, Ph. (+45) 4525 2250 , somers@mek.dtu.dk","Grethe Winther , Lyngby Campus, Building 425, Ph. (+45) 4525 4755 , grwi@mek.dtu.dk Wolfgang Pantleon , Lyngby Campus, Building 425, Ph. (+45) 4525 2315 , pawo@dtu.dk",,Marcel Adrianus Johannes Somers,https://www.dtubasen.dtu.dk/showimage.aspx?id=3511,Grethe Winther,https://www.dtubasen.dtu.dk/showimage.aspx?id=38386,Wolfgang Dietrich Pantleon,https://www.dtubasen.dtu.dk/showimage.aspx?id=38341,NO_DATA,NO_DATA,NO_DATA,NO_DATA
41667,Projektkursus i materialeteknologi,5,English,"7 step scale , internal examiner",Campus Lyngby,MSc,"Evaluation of exercises/reports  Evaluation of experimental work, the final report and oral presentation. The assessment is based on an overall assessment.",All Aid,3 weeks,January,[ ],,,,"The course will enable the students to apply their theoretical knowledge in materials science (mainly, metallic materials and polymers) for solving an experimental task, which is inspired by needs from research or industry. Project work comprises all stages of a project, including planning and performing relevant laboratory investigations as well as interpretation of experimental results. Students will obtain insights into project work on real cases. ","A student who has met the objectives of the course will be able to:<br />- identify necessary working tasks for solving a project,<br />- carry out metallurgical processing of samples,<br />- evaluate possibilities and limitations of experimental methods for materials characterization and testing with special focus on the complementary information of various methods,<br />- suggest and apply a suitable routine for experimental investigations and establish an experimental plan,<br />- understand and operate equipment for investigating microstructure and properties,<br />- carry out sample preparation, microstructure characterization and measurements of materials properties,<br />- analyze scientific publications related to the project,<br />- discuss experimental results of own project work in relation to theoretical expectations and literature reports.</li></ul>","Materials processing and synthesis by heat treatment, thin film deposition, plastic deformation. Materials characterization by microscopy, diffraction analysis and spectroscopy. Materials testing in terms of mechanical properties and corrosion. Literature study and discussion about materials phenomena as well as mechanisms for tailoring microstructure and properties. Relation between processing – microstructure – properties – performance of materials. The course conveys all steps of project work including planning and performing experimental work, handling of samples and results, reporting. <br /> Projects correspond to real cases from industry and research and, therefore, reflect examples of applying theoretical knowledge in materials science to relevant practical work. ",None,The teaching in January 2021 will be held on campus.,"16. december, 2020","Experimental project work (teams consist of 2 students), preparation of report, presentation of project work.",,,,At the Studyplanner,,"This course gives the student an opportunity to prepare a project that may participate in DTU's Study Conference on sustainability, climate technology, and the environment (GRØN DYST). More information http://www.groendyst.dtu.dk/english",41 Department of Mechanical Engineering,,,The oral presentation is to be held at the last day of the course.,"Karen Pantleon , Lyngby Campus, Building 425, Ph. (+45) 4525 2207 , kpa@mek.dtu.dk",,,Karen Pantleon,https://www.dtubasen.dtu.dk/showimage.aspx?id=9543,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
41668,Numeriske simuleringer i materialelære,5,English,"7 step scale , internal examiner",Campus Lyngby,MSc,"Oral examination and exercises  At the end of each module, the students will present the results of a small project to the teachers and the other students. Assessment will be based on an overall assessment",All Aid,3 weeks,June,[ ],,,,"The student will obtain an understanding of basic principles behind numerical simulations of microstructure evolution in crystalline materials (primarily metals) induced by chemical, mechanical and thermal external loads, including the associated changes in material properties. ",A student who has met the objectives of the course will be able to:<br />- Discuss the principles behind thermodynamic equilibrium calculations and kinetic diffusion simulations<br />- Describe the principles behind the technique of linear programming<br />- Compare Monte Carlo techniques and phase field simulations<br />- Implement thermodynamic equilibrium calculations and diffusion simulations for solution of problems involving complex phase equilibria<br />- Implement linear programming in crystal plasticity simulations<br />- Implement Monte Carlo or phase field methods to simulate grain growth and recrystallization<br />- Relate the results of thermodynamic equilibrium calculations and diffusion simulations or linear programming to real microstructures<br />- Assess results of Monte Carlo simulations and potential artifacts<br />- Present different simulation methods and the obtained results orally</li></ul>,"The course is taught in three modules with each of duration of one week focused on 1) thermodynamic calculations, 2) linear programming and 3) Monte Carlo and phase field simulations. At the end of each module, the students will present the results of a small project to the teachers and the other students. The weekly projects will focus on application of the simulation methods of the module to a materials science problem. The course introduces the mentioned simulation techniques and the students will implement these to address specific problems of complex phase equilibria, deformation-induced evolution of crystallographic texture and mechanical properties, and microstructural evolution during recrystallization and grain growth. The simulations will be compared to real microstructures. ",None,The teaching in June 2021 is partly online.,"03. juni, 2021","Three modules of one week duration, each consisting of lectures, simulation exercises and project work.",,,,At the Studyplanner,,"This course gives the student an opportunity to prepare a project that may participate in DTU's Study Conference on sustainability, climate technology, and the environment (GRØN DYST). More information http://www.groendyst.dtu.dk/english",41 Department of Mechanical Engineering,,,On the last day of the 3-weeks-period,"Wolfgang Pantleon , Lyngby Campus, Building 425, Ph. (+45) 4525 2315 , pawo@dtu.dk","Kristian Vinter Dahl , Lyngby Campus, Building 425, Ph. (+45) 4525 2218 , kvd@mek.dtu.dk Grethe Winther , Lyngby Campus, Building 425, Ph. (+45) 4525 4755 , grwi@mek.dtu.dk",,Wolfgang Dietrich Pantleon,https://www.dtubasen.dtu.dk/showimage.aspx?id=38341,Grethe Winther,https://www.dtubasen.dtu.dk/showimage.aspx?id=38386,John Hald,https://www.dtubasen.dtu.dk/showimage.aspx?id=716,NO_DATA,NO_DATA,NO_DATA,NO_DATA
41669,Avanceret overfladeteknologi,5,English,"7 step scale , external examiner",Campus Lyngby,MScOffered as a single course,Oral examination,No Aid,13 weeks,Spring F3A (Tues 8-12),[ ],,,,"The aim of the course is to enable the students to: <br /> a) characterize the different processes of surface technology with respect to their potential and limitations, <br /> b) tailor surface properties with Surface Engineering principles, <br /> c) propose innovative surface engineering solutions to optimize materials properties and performance, also taking environmental sustainability into account. <br /><br /> The course enables the students to work purposefully in professional networks on solving materials challenges in many fields, among which machine and tooling industry, medico-technology, joining of materials (welding, soldering and bonding), chemical industry, off shore, etc. The course enables the participants to solve wear, tribology and corrosion problems. ","A student who has met the objectives of the course will be able to:<br />- classify surface technology processes and coatings systematically<br />- account for production processes for various types of surface modifications based on electrochemical, chemical, physical, thermal and mechanical methods, and combinations thereof<br />- specify surface engineering solutions for complex materials challenges<br />- acquire research-based knowledge within specific areas of surface engineering<br />- identify significant challenges concerned with interactions between the coating and the base material (fatigue, hydrogen embrittlement, corrosion etc.)<br />- calculate material and energy consumption in connection with deposition processes<br />- apply multidisciplinary knowledge from physics, chemistry, mechanics, medico-technology, design etc. to create innovative solutions involving surface engineering<br />- evaluate alternative surface engineering strategies for achieving specific materials performance</li></ul>","The course deals with the following surface technologies: chemical/electrochemical processes, physical vapor deposition, chemical vapor deposition, ion implantation, thermal spraying, mechanical treatments, anodizing, hot dip galvanizing and thermochemical processes, as well as their typical applications as: hard, wear and (high temperature) corrosion resistant coatings, high temperature coatings. <br /> The course enables the student to select an appropriate surface technology for a specific application. <br /> Improvements of the surface qualities by either deposition of thin/thick coatings or surface modifications of the original material will be evaluated with respect to, for example, wear, corrosion, electric conductivity, soldering/brazing, reflection, friction. <br /> Sustainability and life cycle problems are discussed in connection with the different processes. <br /> The processes are illustrated with several cases form industry and scientific research. ",None,None,"07. maj, 2020",Lectures,,,41655,At the Studyplanner,41655,"Please contact the teacher for information on whether this course gives the student the opportunity to prepare a project that may participate in DTU´s Study Conference on sustainability, climate technology, and the environment (GRØN DYST). More infor http://www.groendyst.dtu.dk/english",41 Department of Mechanical Engineering,,,F3A,"Karen Pantleon , Lyngby Campus, Building 425, Ph. (+45) 4525 2207 , kpa@mek.dtu.dk","Marcel A. J. Somers , Lyngby Campus, Building 425, Ph. (+45) 4525 2250 , somers@mek.dtu.dk",,Karen Pantleon,https://www.dtubasen.dtu.dk/showimage.aspx?id=9543,Marcel Adrianus Johannes Somers,https://www.dtubasen.dtu.dk/showimage.aspx?id=3511,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
41680,Introduktion til avancerede materialer,5,English,"7 step scale , internal examiner",Campus Lyngby,BScOffered as a single course,"Written or oral examination  In case of more than 20 participants, the exam will be in written form. The type of exam will be announced in the first week of the semester.",All Aid,13 weeks,Spring F4B (Fri 8-12),[ ],,,,"The course provides a broad and general knowledge of materials and their model description. The course aims to give an understanding of how different materials are and what these differences mean for their properties, modelling and application. The course highlights the relationship between the microstructure of the materials and their properties as well as their description in terms of models. Insight will be gained into methods to change materials properties and to select the most suitable materials using a material data base. ","A student who has met the objectives of the course will be able to:<br />- define materials classes (metals, polymers, ceramics) and their composites<br />- describe principal types of bonding for different materials classes<br />- recognize crystalline lattices and lattice defects in metals and simple ceramics<br />- interpret simple binary phase diagrams<br />- calculate amounts of phases present in binary alloys in equilibrium<br />- differentiate between the elastic and plastic behavior of metals, ceramics and polymers<br />- relate strengthening mechanisms in metals to their internal structure<br />- explain thermal and electrical properties of metals, ceramics and polymers<br />- select materials with specific properties using a materials data base software<br />- consider the different length scales relevant for materials and their characterization<br />- simulate materials behavior related to their internal structure<br />- identify materials structure property relationship from experimental data</li></ul>","The course treats materials and their modelling with main emphasis on metals; polymers, ceramics, and composites are presented complementary. Focus is on the relation between processing of materials, their resulting internal structure and their properties and performance. The course contains: <br /> - atomic bonds, crystal structures, lattice defects, amorphous and semi-crystalline materials <br /> - phase diagrams, interpretation of these and calculation of mass fractions, phase equilibria <br /> - changes in the microstructure of materials due to mechanical and thermal load <br /> - mechanical properties, testing and methods of changing the strength of metals, polymers and ceramics <br /> - thermal and electrical properties of materials and their physical origin <br /> - introduction to material database software <br /> - modelling of materials and their structures <br /> - statistical analysis of materials data and correlations between structure and properties ",The course is a technology core course for B.Sc. in General Engineering and obligatory for specialization Advanced Materials. ,"Due to Covid-19, the written exam for the Summer of 2021 will be held as an online exam from home with all aids and open internet.","19. maj, 2020",The teaching is based on active participation of students in group work. There will be introductory and summing up lectures.,4 hours,,,At the Studyplanner,41650/­41657/­41659/­41681/­41683/­41686/­62009/­62077/­62081/­62183/­62678,"This course gives the student an opportunity to prepare a project that may participate in DTU's Study Conference on sustainability, climate technology, and the environment (GRØN DYST). More information http://www.groendyst.dtu.dk/english",41 Department of Mechanical Engineering,10 Department of Physics47 Department of Energy Conversion and Storage,,F4B,"Wolfgang Pantleon , Lyngby Campus, Building 425, Ph. (+45) 4525 2315 , pawo@dtu.dk","Henning Friis Poulsen , Lyngby Campus, Building 307, Ph. (+45) 4525 3119 , hfpo@fysik.dtu.dk Peter Stanley Jørgensen , Lyngby Campus, Building 310 , psjq@dtu.dk",,Wolfgang Dietrich Pantleon,https://www.dtubasen.dtu.dk/showimage.aspx?id=38341,Henning Friis Poulsen,https://www.dtubasen.dtu.dk/showimage.aspx?id=38403,Peter Stanley J&#248;rgensen,https://www.dtubasen.dtu.dk/showimage.aspx?id=21358,NO_DATA,NO_DATA,NO_DATA,NO_DATA
41681,Materialelære,5,Danish,"7 step scale , internal examiner",Campus Lyngby,BEngOffered as a single course,Written examination and reports  Written examination (70%) and assessment of project work (30%). Participation in written exam requires presentation of project work.,All Aid,13 weeks,Autumn E3A (Tues 8-12)  Spring F3A (Tues 8-12),[ ],,,,"The course provides a broad and general knowledge of materials. The course aims to give an understanding of how different materials are and what these differences mean for the mechanical properties and applications of the materials. The course highlights the relationship between the microstructure of the materials and their mechanical properties and provides insight into ways to change them. Insight will be gained into methods to select the most suitable materials for a given application and to meet given requirements and demands for a particular component, including using a material data base. ","A student who has met the objectives of the course will be able to:<br />- define materials classes (metals, polymers and ceramics )<br />- describe principal types of bonding for different materials classes<br />- recognize crystal types, unit cells and crystal lattices in metals and simple ceramics<br />- distinguish between the main types of polymers, ceramics and composite materials<br />- interpret simple binary phase diagrams<br />- calculate amounts of phases present in binary alloys in equilibrium<br />- differentiate between the elastic and plastic behavior of metals, ceramics and polymers<br />- relate strengthening mechanisms in metals to their internal structure<br />- suggest heat treatment of steel for obtaining specified properties<br />- predict failure of metals (creep, fracture, fatigue)<br />- select appropriate materials for products based on their properties using materials selection software</li></ul>","The course treats materials generally with main emphasis on metals; polymers, ceramics, and composites are presented complementary. Focus is on the relation between manufacturing and processing of materials, their resulting internal structure and their mechanical properties and performance. The course contains: <br /> - atomic bonds, crystal structures, lattice defects, amorphous and semi-crystalline materials <br /> - phase diagrams, interpretation of these and calculation of mass fractions, phase equilibria, phase transformations and heat treatment of steel <br /> - changes in the microstructure of materials due to mechanical and thermal load <br /> - mechanical properties, testing and methods of changing the strength of metals, polymers and ceramics <br /> - cracks, fatigue failure, and protection against <br /> - introduction to material database software <br /> - method of selection of materials as well as application of a material index ",The course includes project work with preparation of posters which contribute to the final grade and must be presented orally. ,"Due to Covid-19, the written exam for the Summer of 2021 will be held as an online exam from home with all aids and open internet. <br /> Due to Covid-19, the written exam for the Winter of 2020 will be held as an online exam from home.","07. maj, 2020","The teaching is based on active participation of students in group work. There will be introductory and summing up lectures, project work and presentations.",4 hours,,,At the Studyplanner,41650/­41657/­41680/­41659/­41683/­41686/­62009/­62077/­62081/­62183/­62678,"This course gives the student an opportunity to prepare a project that may participate in DTU's Study Conference on sustainability, climate technology, and the environment (GRØN DYST). More information http://www.groendyst.dtu.dk/english",41 Department of Mechanical Engineering,62 Department of Engineering Technology and Didactics,,"E3A, F3A, Presentation of project work during one of the last lectures.","Wolfgang Pantleon , Lyngby Campus, Building 425, Ph. (+45) 4525 2315 , pawo@dtu.dk","Carsten Rützou , Ballerup Campus, Building Ballerup , carru@dtu.dk",,Wolfgang Dietrich Pantleon,https://www.dtubasen.dtu.dk/showimage.aspx?id=38341,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
41684,Materialeteknologi,5,English,"7 step scale , internal examiner",Campus Lyngby,BSc,Written or oral examination  In case of more than 40 participants the exam will be in written form (multiple choice). For less than 40 participants the type of the exam will be announced in the first week of the semester after consultation with the students.,All Aid,13 weeks,Spring F5A (Wed 8-12),[ ],,,,"The course will enable the students to optimize properties and performance of metals, ceramics and polymers. The course emphasizes the relation between process–microstructure–properties–performance for the technologically important engineering materials: metals, ceramics and polymers. ","A student who has met the objectives of the course will be able to:<br />- differentiate between various classes of materials (metals, ceramics, polymers)<br />- evaluate the differences between the properties resulting from the amorphous and the crystalline state of a solid material<br />- relate the microstructure of metals to their properties<br />- relate the chain structure and crystallinity of polymers to their properties<br />- relate the internal structure of ceramics to their properties<br />- identify principles and mechanisms, which allow tailoring the materials specific properties and performance<br />- evaluate mechanical properties and related performance of metals, ceramics and polymers<br />- classify mechanical and chemical degradation of materials properties<br />- suggest measures to prevent degradation of materials properties/performance for metals, ceramics and polymers<br />- select materials and appropriate processing for industrial components<br />- Identify important elements in the interplay between different materials systems (metals, ceramics and polymers)</li></ul>","The course will focus on the materials systems metals, ceramics and polymers and how these materials represent important building stones for many industrial products and how they are engineered. Generic concepts of materials that showcase process-microstructure-properties-performance will be covered. <br /><br /> The course covers the following topics: <br /> - Structure and general properties of polymers, ceramics and metals <br /> - Amorphous materials; structure, properties and behavior of amorphous ceramics, polymers and metals <br /> - Ceramics, polymers and metals: microstructure and related properties <br /> - Technological metal alloy systems; equilibrium and non-equilibrium systems. Microstructure, processing and properties/performance of technological relevant alloys: steels, aluminum and titanium alloys. Generic strengthening methods in such systems. <br /> - Degradation of materials; how will the different materials systems (metals, polymers and ceramics) suffer from degradation when exposed in real-life applications. Degradation covers both mechanical and chemical properties. <br /> - The interplay between different materials systems will be elucidated, e.g. ceramic coatings are widely used on many metal alloys etc. This also entails surface treatment of materials as a means to circumvent degradation and prolong the lifetime. Different surface coatings and surface modifications of materials will be covered (mechanical and chemical). <br /> - The interplay between different materials, choice of materials and how materials are engineered will be investigated by looking at actual products (poster session). ",The course is a technology core course for B.Sc. in General Engineering and is mandatory for specialization in Cyber Materials.,"Due to Covid-19, the written exam for the Summer of 2021 will be held as an online exam from home with all aids and open internet.","07. maj, 2020","Lectures, classroom exercises/group work and small home assignments. Group work for a poster assignment.","4 hours (written form), 30 min oral examination",,,At the Studyplanner,41657/­41659/­41681/­41683/­41686/­62009/­62077/­62081/­62679,"This course gives the student an opportunity to prepare a project that may participate in DTU's Study Conference on sustainability, climate technology, and the environment (GRØN DYST). More information http://www.groendyst.dtu.dk/english",41 Department of Mechanical Engineering,26 Department of Chemistry47 Department of Energy Conversion and Storage,,"F5A, A poster session will be part of the final evaluation (constitutes 25% of the final grade). The poster session is scheduled to take place in the last teaching module in the semester.","Thomas Lundin Christiansen , Lyngby Campus, Building 425, Ph. (+45) 4525 2208 , tch@mek.dtu.dk","Kristoffer Almdal , Lyngby Campus, Building 206, Ph. (+45) 4525 8144 , kral@dtu.dk Bhaskar Reddy Sudireddy , Lyngby Campus, Building 301, Ph. (+45) 4677 5640 , bhsu@dtu.dk",,Grethe Winther,https://www.dtubasen.dtu.dk/showimage.aspx?id=38386,Kristoffer Almdal,https://www.dtubasen.dtu.dk/showimage.aspx?id=38586,Bhaskar Reddy Sudireddy,https://www.dtubasen.dtu.dk/showimage.aspx?id=52555,NO_DATA,NO_DATA,NO_DATA,NO_DATA
41685,Materialekarakterisering og -testning,5,English,"7 step scale , internal examiner",Campus Lyngby,BSc,Oral examination and reports  Evaluation is based on a plenary presentation during the last teaching session (40 %) and an oral examination (60 %).,All Aid,13 weeks,Spring F4A (Tues 13-17),[ ],,,,An introduction to characterization and testing methods that can provide answers to the materials-related questions: What does it look like? How is it build up? What is the composition? What can it stand? ,"A student who has met the objectives of the course will be able to:<br />- Describe the principles of visualization by microscopy using light, electrons and scanning probes<br />- Describe the principles of visualization by tomography with X-rays and neutrons<br />- Explain the principles of diffraction by light and X-rays<br />- Explain the principles of X-ray spectroscopy<br />- Describe the principles of mechanical testing of materials<br />- Explain the role of residual stress in X-ray diffraction and mechanical testing<br />- Summarize the advantages and disadvantages of the introduced characterization and testing techniques<br />- Argue for the selection of an appropriate combination of characterization and testing methods for a simple case<br />- Analyze data obtained with characterization and testing methods for simple materials microstructures<br />- Relate characterization and testing results to microstructure-property relations of materials</li></ul>","Lectures on the concept of microstructure and the mechanisms of the interaction of waves and particles with the structure of solids as well as the response of materials to external and internal mechanical stress in relation to testing properties and performance. The principles of different characterization techniques (microscopy, diffraction and spectroscopy), including large-scale facilities, and mechanical testing methods will be treated in relation to their application in materials science and engineering. The course consists of lecture classes, exercises, demonstrations and hands-on experience of several of the characterization and testing methods. ",B.Sc. students in General Engineering are given priority. ,None,"07. maj, 2020","Lectures, exercises, demonstrations, laboratory exercises",20 minutes,,,At the Studyplanner,,"Please contact the teacher for information on whether this course gives the student the opportunity to prepare a project that may participate in DTU´s Study Conference on sustainability, climate technology, and the environment (GRØN DYST). More infor http://www.groendyst.dtu.dk/english",41 Department of Mechanical Engineering,10 Department of Physics22 Department of Health Technology47 Department of Energy Conversion and Storage,,"F4A, and a plenary presentation during the last teaching session.","Marcel A. J. Somers , Lyngby Campus, Building 425, Ph. (+45) 4525 2250 , somers@mek.dtu.dk","Luise Theil Kuhn , Lyngby Campus, Building 310, Ph. (+45) 4677 4712 , luku@dtu.dk Henning Friis Poulsen , Lyngby Campus, Building 307, Ph. (+45) 4525 3119 , hfpo@fysik.dtu.dk Rodolphe Marie , Lyngby Campus, Building 345B, Ph. (+45) 4525 5676 , rcwm@dtu.dk",,Marcel Adrianus Johannes Somers,https://www.dtubasen.dtu.dk/showimage.aspx?id=3511,Luise Theil Kuhn,https://www.dtubasen.dtu.dk/showimage.aspx?id=38617,Henning Friis Poulsen,https://www.dtubasen.dtu.dk/showimage.aspx?id=38403,Rodolphe Charly Willy Marie,https://www.dtubasen.dtu.dk/showimage.aspx?id=9823,NO_DATA,NO_DATA
